,Unnamed: 0.1,Unnamed: 0,id_account,client_id,in_default,balance,housing,loan,contact,id_campaign,account_id,day,month,duration,campaign,pdays,previous,id_account.1,age,job,marital,education,monthly_income,id_outcome,campaign_id,poutcome,y,prediction,prob_0,prob_1,expected_revenue
3241,17678,17678,17679,5990743,no,394,no,no,cellular,17679,17679,29,jul,551,2,-1,0,5990743,39,admin.,married,secondary,1947.613238932938,17679,17679,unknown,unknown,1,0.27,0.73,1421.7576644210446
3274,12491,12491,12492,5671543,no,0,no,no,unknown,12492,12492,1,jul,1135,2,-1,0,5671543,37,technician,single,tertiary,1936.2587386521136,12492,12492,unknown,unknown,1,0.27,0.73,1413.468879216043
3539,20968,20968,20969,8169169,no,3043,no,no,cellular,20969,20969,14,aug,707,2,-1,0,8169169,57,technician,divorced,secondary,1858.575187583185,20969,20969,unknown,unknown,1,0.27,0.73,1356.759886935725
3548,40709,40709,40710,1797385,no,4041,no,no,cellular,40710,40710,7,aug,325,1,99,2,1797385,32,admin.,single,tertiary,1857.5599235436057,40710,40710,success,unknown,1,0.27,0.73,1356.018744186832
3629,43605,43605,43606,8858337,no,205,no,no,cellular,43606,43606,4,may,552,1,90,2,8858337,45,admin.,married,secondary,1836.822383272436,43606,43606,success,unknown,1,0.27,0.73,1340.8803397888782
3715,42883,42883,42884,1276925,no,1574,no,no,cellular,42884,42884,4,feb,149,2,-1,0,1276925,51,admin.,married,secondary,1820.4601867406136,42884,42884,unknown,unknown,1,0.27,0.73,1328.935936320648
3832,35941,35941,35942,4752503,no,4493,no,no,cellular,35942,35942,8,may,286,2,168,3,4752503,53,admin.,married,secondary,1794.5376061271922,35942,35942,failure,unknown,1,0.27,0.73,1310.0124524728503
3904,26904,26904,26905,2883367,no,1203,no,no,cellular,26905,26905,21,nov,6,7,-1,0,2883367,53,admin.,married,secondary,1781.9418050141066,26905,26905,unknown,unknown,1,0.27,0.73,1300.817517660298
3951,44252,44252,44253,5920451,no,1295,no,no,cellular,44253,44253,22,jul,355,2,92,1,5920451,24,admin.,single,secondary,1770.709846285018,44253,44253,success,unknown,1,0.27,0.73,1292.618187788063
4070,19748,19748,19749,2004829,no,5102,no,no,cellular,19749,19749,8,aug,117,2,-1,0,2004829,52,technician,divorced,secondary,1748.774574724464,19749,19749,unknown,unknown,1,0.27,0.73,1276.6054395488586
4147,31497,31497,31498,3019177,no,1474,no,no,cellular,31498,31498,2,apr,739,2,-1,0,3019177,34,admin.,married,secondary,1731.8183276063753,31498,31498,unknown,unknown,1,0.27,0.73,1264.2273791526538
4254,16522,16522,16523,9880082,no,204,no,no,cellular,16523,16523,23,jul,286,2,-1,0,9880082,59,services,married,secondary,1707.9679212554383,16523,16523,unknown,no,1,0.27,0.73,1246.816583
4292,39773,39773,39774,9392299,no,1723,no,no,cellular,39774,39774,1,jun,166,2,-1,0,9392299,45,blue-collar,married,secondary,1701.8499047561015,39774,39774,unknown,unknown,1,0.27,0.73,1242.350430471954
4347,20283,20283,20284,2499669,no,108,no,no,cellular,20284,20284,11,aug,120,4,-1,0,2499669,59,services,married,secondary,1693.2605070306126,20284,20284,unknown,unknown,1,0.27,0.73,1236.0801701323471
4398,20568,20568,20569,4578718,no,175,no,no,cellular,20569,20569,12,aug,92,4,-1,0,4578718,58,technician,married,secondary,1683.9374282395097,20569,20569,unknown,no,1,0.27,0.73,1229.274322614842
4522,22436,22436,22437,2631719,no,1324,no,no,cellular,22437,22437,22,aug,85,2,-1,0,2631719,36,technician,single,tertiary,1660.0865452391945,22437,22437,unknown,unknown,1,0.27,0.73,1211.863178024612
4586,24437,24437,24438,2583004,no,3735,no,no,cellular,24438,24438,17,nov,91,2,-1,0,2583004,58,admin.,married,secondary,1652.1594597927224,24438,24438,unknown,unknown,1,0.27,0.73,1206.0764056486871
4604,20417,20417,20418,4989185,no,1535,no,no,cellular,20418,20418,12,aug,359,2,-1,0,4989185,51,admin.,married,secondary,1647.9228624303792,20418,20418,unknown,unknown,1,0.27,0.73,1202.9836895741769
4613,10523,10523,10524,3255951,no,1156,no,no,unknown,10524,10524,16,jun,90,2,-1,0,3255951,43,technician,married,unknown,1647.143427,10524,10524,unknown,unknown,1,0.27,0.73,1202.4147014482803
4615,31371,31371,31372,3888989,no,3735,no,no,cellular,31372,31372,18,mar,203,4,121,2,3888989,59,admin.,married,secondary,1647.020639127783,31372,31372,failure,unknown,1,0.27,0.73,1202.3250665632816
4654,44978,44978,44979,1015713,no,3927,no,no,cellular,44979,44979,11,oct,124,3,363,1,1015713,58,admin.,married,secondary,1640.3864891456326,44979,44979,failure,unknown,1,0.27,0.73,1197.4821370763118
4717,13946,13946,13947,6282732,no,201,no,no,cellular,13947,13947,10,jul,82,5,-1,0,6282732,58,technician,married,secondary,1627.6685669074602,13947,13947,unknown,unknown,1,0.27,0.73,1188.198053842446
4770,31636,31636,31637,8588348,no,393,no,no,cellular,31637,31637,6,apr,211,2,266,2,8588348,32,services,married,secondary,1619.605171376738,31637,31637,failure,unknown,1,0.27,0.73,1182.3117751050188
4785,10382,10382,10383,7898071,no,309,no,no,unknown,10383,10383,12,jun,160,2,-1,0,7898071,38,services,married,secondary,1617.2862096399683,10383,10383,unknown,unknown,1,0.27,0.73,1180.618933037177
4835,29876,29876,29877,8950071,no,2338,yes,no,cellular,29877,29877,4,feb,232,1,-1,0,8950071,52,blue-collar,married,secondary,1609.2642487685478,29877,29877,unknown,unknown,1,0.27,0.73,1174.76290160104
4860,11402,11402,11403,3146842,no,884,no,no,unknown,11403,11403,19,jun,50,1,-1,0,3146842,51,admin.,married,secondary,1606.016059938304,11403,11403,unknown,unknown,1,0.27,0.73,1172.3917237549615
4875,17639,17639,17640,1008310,no,2578,no,no,cellular,17640,17640,29,jul,86,3,-1,0,1008310,32,services,married,secondary,1603.778750337331,17640,17640,unknown,unknown,1,0.27,0.73,1170.7584877462516
5023,40033,40033,40034,1048383,no,3917,no,no,cellular,40034,40034,3,jun,725,2,93,1,1048383,43,blue-collar,married,primary,1576.5467449415164,40034,40034,success,unknown,1,0.27,0.73,1150.879123807307
5213,43949,43949,43950,4193135,no,1723,no,no,cellular,43950,43950,17,jun,176,2,52,7,4193135,46,blue-collar,married,secondary,1545.5533301396874,43950,43950,failure,unknown,1,0.27,0.73,1128.2539310019718
5282,33955,33955,33956,6317364,no,386,no,no,cellular,33956,33956,30,apr,222,1,-1,0,6317364,32,services,married,secondary,1533.487814119989,33956,33956,unknown,unknown,1,0.27,0.73,1119.446104307592
5403,38061,38061,38062,1541354,no,687,no,no,cellular,38062,38062,14,may,415,3,296,2,1541354,32,services,married,secondary,1512.9038559515104,38062,38062,other,unknown,1,0.27,0.73,1104.4198148446026
5674,44993,44993,44994,1840252,no,386,no,no,cellular,44994,44994,12,oct,242,1,92,4,1840252,43,admin.,single,secondary,1473.133335918582,44994,44994,success,unknown,1,0.27,0.73,1075.3873352205649
5701,44579,44579,44580,1967386,no,1252,no,no,cellular,44580,44580,17,aug,128,4,-1,0,1967386,53,admin.,married,secondary,1469.2959063029227,44580,44580,unknown,unknown,1,0.27,0.73,1072.5860116011336
5725,2619,2619,2620,1490301,no,29312,no,no,unknown,2620,2620,13,may,226,1,-1,0,1490301,44,services,married,secondary,1466.7296444001956,2620,2620,unknown,unknown,1,0.27,0.73,1070.7126404121427
5855,31454,31454,31455,9465858,no,7336,no,no,cellular,31455,31455,31,mar,494,1,-1,0,9465858,60,admin.,married,secondary,1449.5929710061826,31455,31455,unknown,unknown,1,0.27,0.73,1058.2028688345133
6079,11931,11931,11932,2589463,no,4800,no,no,unknown,11932,11932,20,jun,10,11,-1,0,2589463,42,services,single,unknown,1421.946791912959,11932,11932,unknown,unknown,1,0.27,0.73,1038.021158
6116,9851,9851,9852,6452496,no,10035,no,no,unknown,9852,9852,9,jun,29,1,-1,0,6452496,40,admin.,married,tertiary,1416.8306307171454,9852,9852,unknown,unknown,1,0.27,0.73,1034.286360423516
6174,43898,43898,43899,3585809,no,323,no,no,cellular,43899,43899,9,jun,874,2,188,6,3585809,39,services,married,secondary,1409.382258690553,43899,43899,failure,unknown,1,0.27,0.73,1028.8490488441037
6353,30393,30393,30394,6174786,no,0,no,no,cellular,30394,30394,5,feb,214,1,-1,0,6174786,59,technician,married,unknown,1388.9882642960556,30394,30394,unknown,unknown,1,0.27,0.73,1013.9614329361206
6376,44629,44629,44630,7530272,no,-46,yes,no,cellular,44630,44630,1,sep,199,1,92,14,7530272,28,blue-collar,single,secondary,1386.662816190025,44630,44630,success,yes,1,0.27,0.73,1012.2638558187184
6447,37172,37172,37173,9082576,no,1080,yes,yes,cellular,37173,37173,13,may,951,3,370,4,9082576,42,blue-collar,single,secondary,1377.6606872630691,37173,37173,failure,yes,1,0.27,0.73,1005.6923017020404
6563,33894,33894,33895,3486560,no,1230,yes,no,cellular,33895,33895,30,apr,412,1,169,1,3486560,47,blue-collar,married,secondary,1365.2473958268663,33895,33895,success,yes,1,0.27,0.73,996.6305989536124
6589,6563,6563,6564,6785420,no,-435,yes,no,unknown,6564,6564,27,may,141,2,-1,0,6785420,44,blue-collar,single,secondary,1362.184713917215,6564,6564,unknown,unknown,1,0.27,0.73,994.3948411595668
6683,43843,43843,43844,2338646,no,-46,yes,no,cellular,43844,43844,1,jun,154,2,91,12,2338646,28,blue-collar,single,secondary,1351.077504682217,43844,43844,success,unknown,1,0.27,0.73,986.2865784180184
6860,42402,42402,42403,9024874,no,323,no,no,cellular,42403,42403,3,dec,1804,3,182,3,9024874,39,services,married,secondary,1330.9442936908094,42403,42403,other,unknown,1,0.27,0.73,971.5893343942907
6955,43543,43543,43544,2783779,no,1723,no,no,cellular,43544,43544,26,apr,102,3,192,4,2783779,46,blue-collar,married,secondary,1320.9348738347887,43544,43544,other,unknown,1,0.27,0.73,964.2824578993956
7563,21981,21981,21982,3176140,yes,130,no,no,cellular,21982,21982,20,aug,95,2,-1,0,3176140,46,services,married,secondary,1260.4344461877367,21982,21982,unknown,unknown,1,0.27,0.73,920.1171457170478
7590,22465,22465,22466,9039047,no,273,no,no,cellular,22466,22466,22,aug,565,2,-1,0,9039047,46,services,married,secondary,1257.3427130987816,22466,22466,unknown,unknown,1,0.27,0.73,917.8601805621104
7608,44409,44409,44410,4511287,no,205,no,no,cellular,44410,44410,4,aug,180,1,92,3,4511287,45,admin.,married,secondary,1255.425335940383,44410,44410,success,unknown,1,0.27,0.73,916.4604952364796
7756,23283,23283,23284,9804226,no,236,no,no,cellular,23284,23284,27,aug,320,28,-1,0,9804226,46,services,married,secondary,1240.4192858776764,23284,23284,unknown,unknown,1,0.27,0.73,905.5060786907038
7803,40950,40950,40951,9417162,no,4,no,no,cellular,40951,40951,13,aug,73,2,105,6,9417162,47,services,married,secondary,1235.1924380998844,40951,40951,success,unknown,1,0.27,0.73,901.6904798129156
8308,19094,19094,19095,9824930,no,949,no,no,cellular,19095,19095,5,aug,1092,1,-1,0,9824930,51,admin.,married,secondary,1185.609926079845,19095,19095,unknown,unknown,1,0.27,0.73,865.4952460382868
8415,9305,9305,9306,5564661,no,1699,no,no,unknown,9306,9306,5,jun,153,2,-1,0,5564661,51,admin.,married,secondary,1177.824784691691,9306,9306,unknown,unknown,1,0.27,0.73,859.8120928249344
8584,1582,1582,1583,5993838,no,1080,yes,yes,unknown,1583,1583,8,may,192,4,-1,0,5993838,41,blue-collar,single,secondary,1164.258492440822,1583,1583,unknown,unknown,1,0.27,0.73,849.9086995
8974,37308,37308,37309,9293080,no,1670,no,no,cellular,37309,37309,13,may,223,1,299,2,9293080,32,services,married,secondary,1132.9734612889365,37309,37309,failure,unknown,1,0.27,0.73,827.0706267409237
8982,9338,9338,9339,8364778,no,0,no,no,unknown,9339,9339,6,jun,188,1,-1,0,8364778,39,unknown,single,secondary,1132.446709888252,9339,9339,unknown,unknown,1,0.27,0.73,826.6860982184239
9066,17868,17868,17869,9005756,no,406,no,no,cellular,17869,17869,30,jul,253,5,-1,0,9005756,39,admin.,married,secondary,1125.6036558141286,17869,17869,unknown,no,1,0.27,0.73,821.6906687443138
10358,20677,20677,20678,2861743,no,260,no,no,cellular,20678,20678,12,aug,228,5,-1,0,2861743,48,services,married,secondary,1029.018937124251,20678,20678,unknown,unknown,1,0.27,0.73,751.1838241007032
11115,41576,41576,41577,2271881,no,3109,no,no,cellular,41577,41577,15,sep,107,2,105,2,2271881,57,blue-collar,married,primary,979.9558288220438,41577,41577,success,unknown,1,0.27,0.73,715.367755
11263,44195,44195,44196,2003438,no,3498,no,no,cellular,44196,44196,15,jul,210,2,456,2,2003438,57,blue-collar,married,primary,970.9460507,44196,44196,success,unknown,1,0.27,0.73,708.7906170212872
11657,27354,27354,27355,8490656,no,2766,no,no,cellular,27355,27355,21,nov,834,1,-1,0,8490656,30,student,single,tertiary,944.3208956544872,27355,27355,unknown,unknown,1,0.27,0.73,689.3542538277757
11692,45038,45038,45039,9736773,no,0,no,no,cellular,45039,45039,18,oct,464,1,94,2,9736773,43,unemployed,married,tertiary,942.5484424807304,45039,45039,success,unknown,1,0.27,0.73,688.0603630109332
11748,41024,41024,41025,3107489,no,3115,no,no,telephone,41025,41025,13,aug,217,2,-1,0,3107489,30,student,single,tertiary,939.5174570825808,41025,41025,unknown,unknown,1,0.27,0.73,685.8477437
11756,44273,44273,44274,7613791,no,3026,no,no,cellular,44274,44274,23,jul,251,1,535,1,7613791,30,student,single,tertiary,939.0634621,44274,44274,failure,unknown,1,0.27,0.73,685.5163273670246
11875,40897,40897,40898,8841614,no,386,no,no,cellular,40898,40898,12,aug,305,3,104,1,8841614,32,services,married,secondary,931.2880272,40898,40898,failure,unknown,1,0.27,0.73,679.8402598
11878,39906,39906,39907,8314819,no,3094,no,no,cellular,39907,39907,2,jun,116,2,-1,0,8314819,30,student,single,tertiary,930.9800447882832,39907,39907,unknown,unknown,1,0.27,0.73,679.6154326954467
12014,10307,10307,10308,4547090,no,1671,no,no,unknown,10308,10308,12,jun,149,1,-1,0,4547090,44,blue-collar,married,secondary,924.3405005045332,10308,10308,unknown,unknown,1,0.27,0.73,674.7685653683093
12158,41922,41922,41923,3716815,no,24025,no,no,cellular,41923,41923,21,oct,99,1,-1,0,3716815,27,student,single,tertiary,915.5946811,41923,41923,unknown,unknown,1,0.27,0.73,668.3841171792991
12177,29910,29910,29911,6171574,no,729,no,no,cellular,29911,29911,4,feb,99,1,-1,0,6171574,59,unemployed,married,secondary,914.2775149660212,29911,29911,unknown,unknown,1,0.27,0.73,667.4225859251954
12522,31275,31275,31276,3808698,no,2539,no,no,telephone,31276,31276,5,mar,199,5,-1,0,3808698,30,student,single,tertiary,894.6703905,31276,31276,unknown,unknown,1,0.27,0.73,653.1093850839909
12621,12305,12305,12306,3661855,no,3242,no,no,unknown,12306,12306,25,jun,292,2,-1,0,3661855,31,unemployed,married,secondary,888.7315342153688,12306,12306,unknown,no,1,0.27,0.73,648.7740199772193
12946,27765,27765,27766,8824899,no,814,no,no,cellular,27766,27766,28,jan,1387,1,-1,0,8824899,26,unemployed,single,tertiary,870.6745812022115,27766,27766,unknown,unknown,1,0.27,0.73,635.5924442776144
13009,26999,26999,27000,1556018,no,2706,no,no,cellular,27000,27000,21,nov,462,3,-1,0,1556018,32,unemployed,single,secondary,867.7792842,27000,27000,unknown,unknown,1,0.27,0.73,633.4788774887256
13412,19974,19974,19975,5313541,no,11,no,no,cellular,19975,19975,8,aug,455,4,-1,0,5313541,47,services,married,unknown,845.1627124,19975,19975,unknown,unknown,1,0.27,0.73,616.9687800646866
14993,33878,33878,33879,5781190,no,49,no,no,cellular,33879,33879,30,apr,117,1,-1,0,5781190,52,unemployed,married,secondary,764.262968,33879,33879,unknown,unknown,1,0.27,0.73,557.9119666102991
15449,34315,34315,34316,5408192,no,207,no,no,telephone,34316,34316,4,may,181,2,-1,0,5408192,49,unemployed,married,secondary,740.6866192,34316,34316,unknown,unknown,1,0.27,0.73,540.7012320395804
15974,11649,11649,11650,3182557,no,17,no,no,unknown,11650,11650,20,jun,189,2,-1,0,3182557,50,unemployed,married,secondary,716.2246832761334,11650,11650,unknown,unknown,1,0.27,0.73,522.8440187915774
16505,21877,21877,21878,4397809,no,107,no,no,cellular,21878,21878,20,aug,79,4,-1,0,4397809,51,unemployed,married,secondary,692.4391988535705,21878,21878,unknown,unknown,1,0.27,0.73,505.4806151631065
16959,44320,44320,44321,6759574,no,993,no,no,cellular,44321,44321,28,jul,115,3,93,1,6759574,22,unemployed,single,tertiary,673.5372141108595,44321,44321,other,unknown,1,0.27,0.73,491.6821663009274
17632,25850,25850,25851,7126245,no,1566,no,no,cellular,25851,25851,19,nov,73,1,-1,0,7126245,30,unemployed,married,secondary,644.2892151787676,25851,25851,unknown,unknown,1,0.27,0.73,470.3311270805003
18257,39434,39434,39435,6878940,no,2208,no,no,telephone,39435,39435,22,may,23,2,-1,0,6878940,39,unemployed,single,secondary,619.2386513234594,39435,39435,unknown,unknown,1,0.27,0.73,452.04421546612537
136,29503,29503,29504,7427947,no,159,no,no,cellular,29504,29504,3,feb,589,1,-1,0,7427947,26,management,single,tertiary,5365.372924089847,29504,29504,unknown,unknown,1,0.28,0.72,3863.068505
160,15637,15637,15638,2021984,no,3357,no,no,cellular,15638,15638,21,jul,120,3,-1,0,2021984,29,management,single,tertiary,5261.761414768587,15638,15638,unknown,no,1,0.28,0.72,3788.468218633383
179,25590,25590,25591,3204125,no,3663,yes,no,cellular,25591,25591,19,nov,239,1,-1,0,3204125,48,management,married,secondary,5166.408807,25591,25591,unknown,unknown,1,0.28,0.72,3719.814340687286
186,41641,41641,41642,4708241,no,10583,no,no,cellular,41642,41642,28,sep,341,3,98,3,4708241,57,management,married,tertiary,5121.813020023909,41642,41642,success,unknown,1,0.28,0.72,3687.7053744172144
214,40858,40858,40859,4255696,no,141,no,no,cellular,40859,40859,12,aug,74,2,-1,0,4255696,26,management,single,tertiary,5002.708786554736,40859,40859,unknown,unknown,1,0.28,0.72,3601.950326
219,8993,8993,8994,4630179,no,1574,no,no,unknown,8994,8994,5,jun,636,1,-1,0,4630179,38,management,married,secondary,4982.677980320584,8994,8994,unknown,unknown,1,0.28,0.72,3587.528146
274,44725,44725,44726,7281092,no,151,yes,no,cellular,44726,44726,8,sep,638,1,427,3,7281092,51,management,single,tertiary,4776.472105982614,44726,44726,success,unknown,1,0.28,0.72,3439.059916307482
297,20434,20434,20435,2446119,no,1880,no,no,cellular,20435,20435,12,aug,768,2,-1,0,2446119,39,management,married,secondary,4677.031590673862,20435,20435,unknown,unknown,1,0.28,0.72,3367.462745285181
300,29676,29676,29677,4997717,no,460,yes,no,cellular,29677,29677,3,feb,91,3,264,2,4997717,48,management,single,tertiary,4673.669922951634,29677,29677,other,unknown,1,0.28,0.72,3365.0423445251768
330,41233,41233,41234,9912866,no,377,no,no,cellular,41234,41234,21,aug,171,3,91,1,9912866,27,management,single,tertiary,4580.650881813317,41234,41234,failure,unknown,1,0.28,0.72,3298.068634905588
367,21118,21118,21119,8898729,no,141,no,no,cellular,21119,21119,14,aug,208,8,-1,0,8898729,48,management,married,secondary,4475.189503414246,21119,21119,unknown,unknown,1,0.28,0.72,3222.136442458257
409,26589,26589,26590,5453750,no,4465,yes,no,cellular,26590,26590,20,nov,72,2,-1,0,5453750,49,management,single,tertiary,4364.2161086864735,26590,26590,unknown,unknown,1,0.28,0.72,3142.235598254261
411,31340,31340,31341,9446766,no,1928,no,no,cellular,31341,31341,16,mar,61,6,115,4,9446766,56,management,married,secondary,4357.8103273300985,31341,31341,failure,unknown,1,0.28,0.72,3137.623435677671
445,20643,20643,20644,2774080,no,4396,no,no,cellular,20644,20644,12,aug,432,3,-1,0,2774080,40,management,married,secondary,4239.024012284613,20644,20644,unknown,unknown,1,0.28,0.72,3052.097288844921
458,41413,41413,41414,4265609,no,6199,no,no,cellular,41414,41414,3,sep,531,1,-1,0,4265609,72,management,married,secondary,4219.854996,41414,41414,unknown,unknown,1,0.28,0.72,3038.2955970143616
570,25852,25852,25853,5247833,yes,12,yes,no,cellular,25853,25853,19,nov,126,2,-1,0,5247833,44,management,single,tertiary,3961.813023243122,25853,25853,unknown,unknown,1,0.28,0.72,2852.505376735048
